,As75,Cd111,Co59,Cu65,DTF spain 2009 (1st experiment),DTF spain 2009 (2nd experiment),DTF sweden 2009 (1st experiment),DTF sweden 2009 (2nd experiment),DTFmainEffect2009,FT16,K39,Mg25,Mn55,Mo98,Na23,Ni60,P31,Rb85,S34,Se82,Zn66
ath_circ_015594,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ath_circ_001644,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_037911,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ath_circ_004488,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_038237,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
ath_circ_016282,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_005691,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_031751,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_042521,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_029705,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_020598,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_038312,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_028856,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_034542,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_009617,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ath_circ_002855,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_008118,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_036723,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_039775,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_027268,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_009399,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ath_circ_018053,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_033944,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_006262,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_034454,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ath_circ_006780,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_023653,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ath_circ_004834,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_017594,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_009616,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_045625,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_000671,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_032267,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_006944,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_040914,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ath_circ_033779,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ath_circ_003221,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_001551,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_005700,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_014488,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_013389,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_036677,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_027039,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_038934,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_004025,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ath_circ_032775,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_044244,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_034559,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_007194,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_028860,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_042713,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_038865,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_009916,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ath_circ_023047,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_002346,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ath_circ_042993,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_009184,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_038948,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_000706,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_004084,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_026040,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_036968,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ath_circ_035265,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_014930,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_022440,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_004403,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_016808,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_041977,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_036253,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_032331,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_026883,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_020655,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ath_circ_034406,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_029113,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_042723,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_009548,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ath_circ_006752,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_015757,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_000138,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_045693,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_014599,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_014890,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ath_circ_000171,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_027611,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ath_circ_040468,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_010035,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
ath_circ_010963,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_030734,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_022615,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_026554,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_020955,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_006950,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_002168,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ath_circ_004961,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_045212,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ath_circ_041307,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_014350,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_033674,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_004564,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ath_circ_010371,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_014666,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_037441,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_039669,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_007795,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_003676,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_021585,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_012535,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_022749,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_043314,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_031481,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ath_circ_027852,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_027193,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_010907,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_023020,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_027224,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_003582,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_003871,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ath_circ_023920,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_027386,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_021035,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ath_circ_025967,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
ath_circ_005059,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_041816,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_010640,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_027188,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_018130,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_019260,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_037689,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ath_circ_004765,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_030199,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_022326,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_035408,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
ath_circ_034092,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_029131,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_008745,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
ath_circ_013725,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_000781,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_011244,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_013932,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_024090,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_008790,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_026899,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_031627,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_028949,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_022917,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_016971,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_029138,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ath_circ_039125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_012412,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_023338,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_000932,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_033637,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_027785,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_033369,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_013885,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_003608,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_040371,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_005145,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ath_circ_031429,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_039326,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_019940,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_032008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_017113,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_015231,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_007937,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_006471,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_030208,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ath_circ_035658,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ath_circ_003633,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_041937,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_016999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_008229,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_008096,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_030984,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_014399,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_013844,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_037185,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_040167,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_038398,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_031484,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ath_circ_021511,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_040868,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_005082,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_042887,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_023331,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_041890,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_035075,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_045608,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_007989,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_028750,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ath_circ_008949,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_016082,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_031378,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_001686,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_027867,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ath_circ_022653,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_018724,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_042124,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_042397,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_026775,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_036179,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_036909,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_030600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_010238,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_043340,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ath_circ_020987,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_008555,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_042854,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_027904,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ath_circ_034526,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_040623,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_016486,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_030306,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_012435,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_042378,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_027565,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_008469,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_003084,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_040897,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_005411,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_018683,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_041008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_008898,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_019966,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_016075,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_040763,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
ath_circ_029050,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_012696,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_043533,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_024176,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_038385,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
ath_circ_029923,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_019895,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ath_circ_033504,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_017805,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_032442,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_041789,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_037812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_031767,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_043839,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_020277,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ath_circ_009218,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_034431,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_030129,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_010412,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_032859,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_035793,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_014247,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_007298,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ath_circ_031958,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_046140,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_043155,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_007059,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_045916,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_026481,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_040854,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_002583,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_021066,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_023994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_032906,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_032958,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_033108,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_022769,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_023420,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_015487,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_029647,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ath_circ_032285,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_039514,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_026916,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_031700,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ath_circ_027374,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
